brand,engine_code,displacement,fuel_type,rating,weakness_count,models,year_min,year_max
Skoda,CFWA,1.2L TDI,Diesel,neutral,3,Fabia 5J-FL; Roomster 5J-FL,2010,2015
Skoda,CGGB,1.4L MPI,Benzin,neutral,3,Fabia 5J; Roomster 5J,2006,2015
Skoda,CGPA,1.2L HTP,Benzin,neutral,3,Fabia 5J; Fabia 5J-FL; Roomster 5J; Rapid NH; Rapid Spaceback NH,2007,2015
Skoda,CHHB,2.0L TSI,Benzin,neutral,4,Octavia 5E; Octavia 5E-FL; Superb 3V,2013,2020
Skoda,CJSA,1.8L TSI,Benzin,neutral,3,Octavia 5E; Superb 3V,2013,2020
Skoda,CJZC,1.2L TSI,Benzin,neutral,3,Fabia NJ; Rapid NH; Rapid Spaceback NH,2014,2019
Skoda,CRKB,1.6L TDI,Diesel,neutral,4,Octavia 5E; Octavia 5E-FL; Rapid NH; Rapid Spaceback NH; Kamiq NW,2013,2024
Skoda,DFGA,2.0L TDI,Diesel,neutral,4,Octavia 5E; Octavia 5E-FL; Superb 3V; Kodiaq NS; Karoq NU,2013,2024
Skoda,DFHA,2.0L TDI,Diesel,neutral,4,Octavia 5E; Superb 3V; Superb 3V-FL; Kodiaq NS,2013,2024
Skoda,DGEB,1.4L TSI PHEV,Benzin,neutral,3,Superb 3V-FL,2019,2024
Skoda,DLBA,1.0L MPI,Benzin,neutral,3,Fabia PJ,2021,2025
Skoda,DLCA,1.0L MPI,Benzin,neutral,3,Fabia PJ,2021,2025
Skoda,DSUD,2.0L TDI,Diesel,neutral,4,Octavia NX,2020,2025
Skoda,DXPA,2.0L TDI,Diesel,neutral,4,Superb IV; Kodiaq NS-II,2024,2026
Skoda,BBY,1.4L 16V,Benzin,recommended,3,Fabia 6Y,1999,2007
Skoda,BSE,1.6L MPI,Benzin,recommended,3,Octavia 1U; Octavia 1Z; Fabia 5J; Roomster 5J,2000,2015
Skoda,CCXA,3.6L V6 FSI,Benzin,recommended,3,Superb 3T,2008,2013
Skoda,CHYA,1.0L MPI,Benzin,recommended,1,Citigo AA; Fabia NJ; Fabia NJ-FL,2011,2021
Skoda,CHYB,1.0L MPI,Benzin,recommended,1,Citigo AA; Fabia NJ; Fabia NJ-FL,2011,2021
Skoda,CHZJ,1.0L TSI,Benzin,recommended,4,Octavia 5E-FL; Karoq NU,2017,2025
Skoda,CJZD,1.2L TSI,Benzin,recommended,3,Fabia NJ; Rapid NH; Rapid Spaceback NH,2014,2019
Skoda,CPWA,1.4L CNG,CNG,recommended,3,Octavia 5E,2013,2020
Skoda,CZDA,1.4L TSI,Benzin,recommended,4,Octavia 5E; Octavia 5E-FL; Superb 3V; Yeti 5L-FL; Kodiaq NS,2013,2021
Skoda,CZEA,1.4L TSI,Benzin,recommended,3,Yeti 5L-FL; Kodiaq NS,2013,2021
Skoda,CZPA,2.0L TSI,Benzin,recommended,3,Kodiaq NS; Kodiaq NS-FL; Karoq NU,2016,2024
Skoda,DADA,1.5L TSI,Benzin,recommended,4,Octavia 5E-FL; Superb 3V-FL; Karoq NU; Kodiaq NS-FL; Kamiq NW,2017,2024
Skoda,DGEA,1.4L TSI PHEV,Benzin,recommended,3,Octavia NX,2020,2025
Skoda,DHFA,1.5L CNG,CNG,recommended,3,Octavia NX,2020,2025
Skoda,DKRF,1.0L TSI,Benzin,recommended,4,Fabia NJ-FL; Kamiq NW; Scala NW; Karoq NU-FL,2018,2025
Skoda,DLAA,1.0L TSI,Benzin,recommended,3,Octavia NX,2020,2025
Skoda,DLBA-CNG,1.0L TGI,CNG,recommended,3,Kamiq NW; Scala NW,2019,2023
Skoda,DNPA,2.0L TSI,Benzin,recommended,3,Octavia NX,2020,2025
Skoda,DNPB,2.0L TSI,Benzin,recommended,3,Octavia NX-FL; Kodiaq NS-II; Superb IV,2024,2026
Skoda,DNUA,2.0L TSI,Benzin,recommended,3,Superb 3V; Superb 3V-FL,2015,2024
Skoda,DPC,1.5L TSI MHEV,Benzin,recommended,4,Octavia NX-FL,2024,2026
Skoda,DPCA,1.5L TSI,Benzin,recommended,3,Octavia NX; Fabia PJ; Superb IV; Karoq NU-FL; Octavia NX-FL,2020,2026
Skoda,DPCA-MH,1.5L TSI eTEC,Benzin,recommended,4,Octavia NX; Octavia NX-FL; Superb IV,2020,2026
Skoda,DSTB,2.0L TDI,Diesel,recommended,3,Octavia NX; Superb IV; Karoq NU-FL; Kodiaq NS-FL,2020,2025
Skoda,DTUA,2.0L TDI,Diesel,recommended,3,Octavia NX,2020,2025
Skoda,DUSA,1.0L TSI,Benzin,recommended,3,Fabia PJ,2021,2025
Skoda,Skoda-EM-61,Elektrisch,Elektro,recommended,4,Citigo AA,2019,2020
Smart,4A91,1.5L,Benzin,avoid,4,ForFour 454,2004,2006
Smart,M160E6,0.6L Turbo,Benzin,avoid,4,ForTwo 450,1998,2006
Smart,M160E7,0.7L Turbo,Benzin,avoid,4,ForTwo 450; Roadster 452,1998,2006
Smart,OM660,0.8L CDI,Diesel,avoid,4,ForTwo 450; ForTwo 451,1999,2014
Smart,3A91,1.1L,Benzin,neutral,4,ForFour 454,2004,2006
Smart,3B21,1.0L,Benzin,neutral,9,ForTwo 451,2007,2014
Smart,H4B,0.9L Turbo,Benzin,neutral,4,ForTwo 453; ForFour 453,2014,2019
Smart,OM639,1.5L CDI Turbo,Diesel,neutral,0,ForFour 454,2004,2006
Smart,SEA-200,Elektromotor,Elektro,neutral,0,#1 HX11; #3 HX31,2023,2026
Smart,SEA-250,Elektromotor,Elektro,neutral,0,#5 HX51,2025,2026
Smart,SEA-315,Elektromotor Dual,Elektro,neutral,0,#1 HX11; #3 HX31,2023,2026
Smart,Smart-ED,Elektromotor,Elektro,neutral,0,ForTwo 451; ForTwo 453; ForTwo 453-FL; ForFour 453; ForFour 453-FL,2012,2024
Smart,4A90,1.3L,Benzin,recommended,4,ForFour 454,2004,2006
Smart,M281,1.0L,Benzin,recommended,4,ForTwo 453; ForFour 453,2014,2019
Suzuki,A25A-FXS,2.5L PHEV,Benzin,neutral,3,Across I,2020,2025
Suzuki,D13A,1.3L DDiS,Diesel,neutral,4,Swift V,2010,2013
Suzuki,F9Q,1.9L DDiS,Diesel,neutral,4,Grand Vitara JT,2005,2012
Suzuki,K12C-MH,1.2L DualJet SHVS,Benzin,neutral,3,Swift VI-FL; Ignis II-FL,2020,2025
Suzuki,K12D-MH,1.2L Mildhybrid,Benzin,neutral,0,Swift VII,2024,2025
Suzuki,K15B-HEV,1.5L Full Hybrid,Benzin,neutral,3,Vitara LY-FL; S-Cross II,2022,2025
Suzuki,K9K,1.5L DDiS,Diesel,neutral,4,Jimny JB43,2004,2011
Suzuki,Z10XE,1.0L,Benzin,neutral,3,Splash I,2008,2012
Suzuki,Z13DT,1.3L DDiS,Diesel,neutral,4,Swift IV; Splash I,2005,2012
Suzuki,2ZR-FXE,1.8L Full Hybrid,Benzin,recommended,4,Swace I,2020,2025
Suzuki,D16AA,1.6L DDiS,Diesel,recommended,4,Vitara LY; S-Cross I,2013,2018
Suzuki,D20AA,2.0L DDiS,Diesel,recommended,4,SX4 I-FL,2009,2014
Suzuki,J20A,2.0L,Benzin,recommended,3,Grand Vitara JT,2005,2008
Suzuki,J24B,2.4L,Benzin,recommended,3,Grand Vitara JT; Grand Vitara JT-FL,2005,2015
Suzuki,K10B,1.0L,Benzin,recommended,2,Alto VII; Celerio II,2009,2021
Suzuki,K10C,1.0L Boosterjet,Benzin,recommended,4,Swift VI; Baleno I; S-Cross I-FL; Vitara LY-FL,2016,2020
Suzuki,K12B,1.2L,Benzin,recommended,3,Swift V; Splash I; Splash I-FL,2008,2017
Suzuki,K12C,1.2L DualJet,Benzin,recommended,2,Swift VI; Baleno I; Ignis II,2016,2020
Suzuki,K14B,1.4L,Benzin,recommended,3,Baleno I-FL,2019,2022
Suzuki,K14C,1.4L Boosterjet,Benzin,recommended,3,Swift VI; Vitara LY; S-Cross I-FL,2015,2020
Suzuki,K14D,1.4L Boosterjet SHVS,Benzin,recommended,1,Swift VI-FL; Vitara LY-FL; Vitara LY-FL2; S-Cross I-FL; S-Cross II,2020,2025
Suzuki,K15B,1.5L,Benzin,recommended,2,Jimny JB74,2018,2025
Suzuki,M13A,1.3L,Benzin,recommended,4,Swift IV; Jimny JB43,2005,2018
Suzuki,M15A,1.5L,Benzin,recommended,3,Swift IV; SX4 I,2005,2010
Suzuki,M16A,1.6L,Benzin,recommended,4,Swift IV; Swift V-FL; SX4 I; SX4 I-FL; S-Cross I,2006,2018
Toyota,1AD-FTV,2.0L D-4D,Diesel,avoid,7,Avensis T250; Avensis T270; RAV4 XA30; Verso AR20; Auris E140,2004,2018
Toyota,1AZ-FSE,2.0L D-4,Benzin,avoid,7,Avensis T250,2003,2009
Toyota,1CD-FTV,2.0L D-4D,Diesel,avoid,11,Corolla E120,2001,2007
Toyota,1ZZ-FE,1.8L,Benzin,avoid,6,Corolla E120; Avensis T250; Corolla Verso R10,2001,2008
Toyota,2AD-FHV,2.2L D-4D 177PS,Diesel,avoid,6,Avensis T250; Avensis T270; RAV4 XA30,2005,2018
Toyota,2AD-FTV,2.2L D-4D,Diesel,avoid,7,Avensis T250; Avensis T270; RAV4 XA30; Corolla Verso AR10,2004,2018
Toyota,1AZ-FE,2.0L,Benzin,neutral,6,Avensis T250; RAV4 XA20; Corolla Verso R10,2000,2008
Toyota,1GD-FTV,2.8L D-4D,Diesel,neutral,6,Land Cruiser J150,2015,2025
Toyota,1GR-FE,4.0L V6,Benzin,neutral,6,Land Cruiser J120; Land Cruiser J150,2002,2017
Toyota,1HD-FTE,4.2L TD I6,Diesel,neutral,7,Land Cruiser J100,1998,2007
Toyota,1KD-FTV,3.0L D-4D,Diesel,neutral,6,Land Cruiser J120; Land Cruiser J150,2002,2015
Toyota,1ND-TV,1.4L D-4D,Diesel,neutral,6,Yaris XP90; Yaris XP130; Auris E140; Auris E180; Corolla Verso AR10,2001,2020
Toyota,1NR-FE,1.3L,Benzin,neutral,7,Yaris XP90; Yaris XP130; Auris E140,2005,2020
Toyota,1NZ-FXE,1.5L Hybrid,Benzin,neutral,7,Prius XW20; Yaris XP130,2003,2020
Toyota,1WW,1.6L D-4D,Diesel,neutral,7,Auris E180; Verso AR20; Avensis T270,2012,2019
Toyota,1ZR-FE,1.6L VVT-i,Benzin,neutral,6,Auris E140; Corolla E140,2006,2012
Toyota,2AZ-FE,2.4L,Benzin,neutral,6,Avensis T250; RAV4 XA20,2000,2008
Toyota,2UZ-FE,4.7L V8,Benzin,neutral,7,Land Cruiser J100,1998,2007
Toyota,2WW,2.0L D-4D,Diesel,neutral,7,Avensis T270; RAV4 XA40,2015,2018
Toyota,2ZR-FAE,1.8L Valvematic,Benzin,neutral,6,Auris E140; Auris E180; Avensis T270; Corolla Verso AR10,2004,2019
Toyota,3ZR-FAE,2.0L Valvematic,Benzin,neutral,7,Avensis T270; RAV4 XA30,2006,2018
Toyota,3ZZ-FE,1.6L,Benzin,neutral,6,Corolla E120,2001,2007
Toyota,4U-GSE,2.0L Boxer,Benzin,neutral,9,GT86 ZN6,2012,2021
Toyota,8NR-FTS,1.2L Turbo,Benzin,neutral,6,Auris E180; C-HR AX10; Corolla E210,2015,2023
Toyota,A25A-FXS,2.5L Hybrid,Benzin,neutral,6,Camry XV70; RAV4 XA50; Highlander XU70; RAV4 XA40,2016,2025
Toyota,A25A-FXS-PHEV,2.5L Plug-in Hybrid,Benzin,neutral,6,RAV4 XA50,2020,2025
Toyota,B48B20,2.0L Turbo,Benzin,neutral,6,Supra A90,2019,2025
Toyota,bZ4X-AWD,Elektro AWD,Elektro,neutral,6,bZ4X XEAM10,2022,2025
Toyota,bZ4X-FWD,Elektro,Elektro,neutral,6,bZ4X XEAM10,2022,2025
Toyota,FA24,2.4L Boxer,Benzin,neutral,8,GR86 ZN8,2022,2025
Toyota,G16E-GTS,1.6L Turbo,Benzin,neutral,8,GR Yaris GXPA16,2020,2025
Toyota,M15A-FXE,1.5L Hybrid,Benzin,neutral,6,Yaris XP210; Yaris Cross XP210B,2020,2025
Toyota,M20A-FKS,2.0L Dynamic Force,Benzin,neutral,6,Corolla E210; RAV4 XA50,2019,2025
Toyota,M20A-FXS,2.0L Hybrid,Benzin,neutral,7,Corolla E210; C-HR AX10; C-HR AX50; RAV4 XA50; Corolla Cross XG10,2019,2025
Toyota,M20A-FXS-PHEV,2.0L Plug-in Hybrid,Benzin,neutral,6,C-HR AX50,2024,2025
Toyota,1KR-FE,1.0L,Benzin,recommended,6,Aygo AB10; Aygo AB40; Yaris XP90; Yaris XP130,2005,2022
Toyota,1KR-FE2,1.0L,Benzin,recommended,6,Aygo X AB70,2022,2025
Toyota,1NZ-FE,1.5L,Benzin,recommended,6,Yaris XP10; Yaris XP90,1999,2011
Toyota,1ZR-FAE,1.6L Valvematic,Benzin,recommended,6,Auris E140; Auris E180,2007,2019
Toyota,2AR-FXE,2.5L Hybrid,Benzin,recommended,6,RAV4 XA40,2015,2018
Toyota,2NZ-FE,1.3L,Benzin,recommended,6,Yaris XP10,1999,2005
Toyota,2SZ-FE,1.3L VVT-i,Benzin,recommended,6,Yaris XP90,2005,2011
Toyota,2ZR-FXE,1.8L Hybrid,Benzin,recommended,7,Prius XW30; Prius XW50; Auris E180; Corolla E210; C-HR AX10,2009,2025
Toyota,4ZZ-FE,1.4L VVT-i,Benzin,recommended,6,Corolla E120,2001,2007
Toyota,B58B30,3.0L Turbo,Benzin,recommended,7,Supra A90,2019,2025
Toyota,M15A-FKS,1.5L Dynamic Force,Benzin,recommended,6,Yaris XP210,2020,2025
Volvo,D4204T14,2.0L D4 Drive-E,Diesel,avoid,7,S60 II; V60 I; V70 III; XC70 II; S80 II,2014,2022
Volvo,D5244T4,2.4L D5,Diesel,avoid,5,S60 I; V70 II; XC70 I; XC90 I; S80 I,2005,2014
Volvo,B3154T,1.5L,Benzin,neutral,4,XC40 I; V40 II,2017,2024
Volvo,B4164S2,1.6L,Benzin,neutral,5,S40 I; V40 I,1999,2004
Volvo,B4164T,1.6L GTDi Turbo,Benzin,neutral,4,S60 II; V60 I; V40 II; V70 III; S80 II,2010,2019
Volvo,B4184S11,1.8L,Benzin,neutral,4,S40 II; V50 I,2004,2012
Volvo,B4184S2,1.8L,Benzin,neutral,5,S40 I; V40 I,1999,2004
Volvo,B4194T,1.9L Turbo,Benzin,neutral,4,S40 I; V40 I,1997,2000
Volvo,B4204S2,2.0L,Benzin,neutral,6,S40 I; V40 I,1999,2004
Volvo,B4204S4,2.0L,Benzin,neutral,4,S40 II; V50 I; C30 I; V70 III,2004,2016
Volvo,B4204T19,2.0L T4 Drive-E,Benzin,neutral,6,S60 II; V60 I; V70 III; XC70 II; S80 II,2013,2024
Volvo,B4204T23,2.0L T5 Drive-E,Benzin,neutral,6,S60 II; V60 I; V70 III; S80 II; XC90 II,2013,2024
Volvo,B4204T27,2.0L T6 Drive-E,Benzin,neutral,4,S60 II; V60 I; XC60 I; XC90 II; S60 III,2013,2024
Volvo,B4204T3,1.9L Turbo,Benzin,neutral,6,S40 I; V40 I,2000,2004
Volvo,B4204T34-B3,2.0L B3 MHEV,Benzin,neutral,4,XC40 I; XC60 II; XC90 II; S60 III; V60 II,2020,2024
Volvo,B4204T34-B4,2.0L B4 MHEV,Benzin,neutral,4,XC40 I; XC60 II; XC90 II; S60 III; V60 II,2020,2024
Volvo,B4204T34-B5,2.0L B5 MHEV,Benzin,neutral,4,XC40 I; XC60 II; XC90 II; S60 III; V60 II,2020,2024
Volvo,B4204T34-B6,2.0L B6 MHEV,Benzin,neutral,4,XC60 II; XC90 II; S60 III; V60 II; S90 II,2020,2024
Volvo,B4204T35,2.0L T8 PHEV,Benzin,neutral,4,XC90 II; XC60 II; S60 III; V60 II; S90 II,2015,2024
Volvo,B4204T48-PHEV,2.0L PHEV,Benzin,neutral,4,XC40 I,2020,2024
Volvo,B5204T5,2.0L Turbo,Benzin,neutral,4,S60 I; V70 II; C70 I; S80 I,1999,2009
Volvo,B5234T3,2.3L Turbo,Benzin,neutral,4,S80 I,1998,2006
Volvo,B5244S,2.4L,Benzin,neutral,6,S60 I; V70 II; XC70 I; S80 I,1998,2009
Volvo,B5244S2,2.4L,Benzin,neutral,4,S60 I; V70 II; XC70 I; XC90 I,2000,2014
Volvo,B5244T,2.4L Turbo,Benzin,neutral,4,S60 I; V70 II; XC70 I; S80 I,1998,2009
Volvo,B5244T3,2.4L Turbo,Benzin,neutral,6,S60 I; V70 II; XC70 I; S80 I,1998,2009
Volvo,B5244T5,2.4L Turbo,Benzin,neutral,6,S60 I; V70 II,2005,2009
Volvo,B5254T12,2.5L Turbo,Benzin,neutral,4,V70 III; S60 II; V60 I,2010,2018
Volvo,B5254T2,2.5L Turbo,Benzin,neutral,4,S60 I; V70 II; XC70 I; XC90 I; S80 I,1998,2014
Volvo,B5254T3,2.5L Turbo,Benzin,neutral,4,S40 II; V50 I; C30 I,2004,2008
Volvo,B5254T4,2.5L Turbo R,Benzin,neutral,4,S60 I; V70 II,2003,2009
Volvo,B5254T7,2.5L Turbo,Benzin,neutral,6,V70 III; XC70 II; S80 II; S60 II; V60 I,2006,2016
Volvo,B5254T7-C70,2.5L T5,Benzin,neutral,6,C70 II,2006,2013
Volvo,B6284T,2.8L T6,Benzin,neutral,4,S80 I,1998,2002
Volvo,B6294T,2.9L T6,Benzin,neutral,6,S80 I; XC90 I,2002,2006
Volvo,B6304T2,3.0L T6,Benzin,neutral,6,V70 III; XC70 II; S80 II; XC60 I,2006,2010
Volvo,B6304T4,3.0L T6,Benzin,neutral,6,V70 III; XC70 II; S80 II; XC60 I; S60 II,2010,2018
Volvo,B6324S,3.2L,Benzin,neutral,7,V70 III; XC70 II; S80 II; XC60 I; XC90 I,2006,2014
Volvo,B8444S,4.4L V8,Benzin,neutral,4,XC90 I; S80 II,2005,2016
Volvo,D4162T,1.6L DRIVe,Diesel,neutral,4,S40 II; V50 I; C30 I; S60 II; V60 I,2010,2019
Volvo,D4192T3,1.9L TDI,Diesel,neutral,6,S40 I; V40 I,2001,2004
Volvo,D4204T23,2.0L D5 Drive-E,Diesel,neutral,6,XC90 II; S90 II; V90 II; XC60 II,2015,2022
Volvo,D4204T5,2.0L D2 Drive-E,Diesel,neutral,4,V40 II; S60 II; V60 I; XC40 I,2012,2024
Volvo,D4204T9,2.0L D3 Drive-E,Diesel,neutral,7,S60 II; V60 I; V70 III; S80 II; XC60 I,2014,2022
Volvo,D5204T5,2.0L D3/D4,Diesel,neutral,4,S40 II; V50 I; C30 I; C70 II,2007,2013
Volvo,D5204T6,2.0L D4,Diesel,neutral,4,S40 II; V50 I; C30 I; C70 II,2007,2013
Volvo,D5244T,2.4L D5,Diesel,neutral,4,S60 I; V70 II; XC70 I; XC90 I; S80 I,2001,2009
Volvo,D5244T10,2.4L D5,Diesel,neutral,4,V70 III; XC70 II; S80 II; S60 II; V60 I,2009,2018
Volvo,D5244T15,2.4L D5,Diesel,neutral,4,V70 III; XC70 II; S80 II; S60 II; V60 I,2010,2018
Volvo,Volvo-ERAD-EX30-SM,Elektromotor,Elektro,neutral,4,EX30 I,2023,2026
Volvo,Volvo-ERAD-EX30-TM,Elektromotor,Elektro,neutral,4,EX30 I,2023,2026
Volvo,Volvo-ERAD-EX90-SM,Elektromotor,Elektro,neutral,4,EX90 I,2023,2026
Volvo,Volvo-ERAD-XC40-SM,Elektromotor,Elektro,neutral,6,XC40 I,2020,2024
Volvo,Volvo-ERAD-XC40-TM,Elektromotor,Elektro,neutral,6,XC40 I,2020,2024
Volvo,B4164S3,1.6L,Benzin,recommended,4,S40 II; V50 I; C30 I,2004,2013
Volvo,B6324S5,3.2L,Benzin,recommended,4,V70 III; XC70 II; S80 II; XC60 I; XC90 I,2006,2017
VW,AKN,2.5L V6 TDI,Diesel,avoid,3,Passat B5-GP,2000,2003
VW,ANY,1.2L TDI,Diesel,avoid,5,Lupo I,1999,2005
VW,AQP,2.8L VR6,Benzin,avoid,5,Golf IV; Bora I,1999,2003
VW,ASZ,1.9L TDI PD,Diesel,avoid,7,Golf IV; Bora I; Sharan I,2001,2006
VW,AUQ,1.8L Turbo,Benzin,avoid,7,Golf IV; Bora I,2001,2005
VW,AVB,1.9L TDI PD,Diesel,avoid,5,Passat B5-GP,2000,2005
VW,AVF,1.9L TDI PD,Diesel,avoid,5,Passat B5-GP,2000,2005
VW,AWM,1.8L 20V Turbo,Benzin,avoid,5,Passat B5-GP,2000,2005
VW,AWT,1.8L 20V Turbo,Benzin,avoid,5,Passat B5-GP,2000,2005
VW,AWU,1.8L Turbo,Benzin,avoid,5,Beetle I-FL,2005,2010
VW,AWY,1.2L 6V,Benzin,avoid,5,Polo IV (9N),2001,2005
VW,AXD,2.5L TDI R5,Diesel,avoid,5,T5 I,2003,2009
VW,AXE,2.5L TDI R5,Diesel,avoid,5,T5 I,2003,2009
VW,AYH,5.0L V10 TDI,Diesel,avoid,5,Touareg I,2002,2010
VW,AZD,1.6L 16V,Benzin,avoid,5,Golf IV; Bora I,1999,2006
VW,AZQ,1.2L 12V,Benzin,avoid,5,Polo IV (9N),2002,2005
VW,BAC,2.5L R5 TDI,Diesel,avoid,5,Touareg I,2002,2006
VW,BDG,2.5L V6 TDI,Diesel,avoid,5,Passat B5-GP,2003,2005
VW,BDN,4.0L W8 32V,Benzin,avoid,5,Passat B5-GP,2001,2004
VW,BGW,2.0L TDI PD,Diesel,avoid,5,Passat B5-GP,2003,2005
VW,BJX,1.8L Turbo,Benzin,avoid,5,Polo IV (9N3),2005,2009
VW,BKD,2.0L TDI PD,Diesel,avoid,9,Golf V; Golf Plus V; Touran I,2003,2013
VW,BKS,3.0L V6 TDI,Diesel,avoid,5,Touareg I; Touareg I-FL,2004,2010
VW,BLE,5.0L V10 TDI,Diesel,avoid,5,Touareg I-FL,2006,2010
VW,BLG,1.4L TSI Twincharger,Benzin,avoid,5,Golf V; Touran I,2005,2010
VW,BMK,3.0L V6 TDI,Diesel,avoid,5,Phaeton I,2004,2010
VW,BMN,2.0L TDI PD,Diesel,avoid,5,Golf V; Touran I; Tiguan I,2005,2010
VW,BMY,1.4L TSI Twincharger,Benzin,avoid,5,Golf V,2006,2008
VW,BPD,2.5L R5 TDI,Diesel,avoid,5,Touareg I-FL,2006,2010
VW,BPY,2.0L TFSI,Benzin,avoid,6,Passat B6; Passat CC I,2005,2012
VW,BRT,2.0L TDI PD,Diesel,avoid,5,Sharan I,2005,2010
VW,BSW,1.9L TDI PD,Diesel,avoid,5,Beetle I-FL,2005,2006
VW,CAAB,2.0L BiTDI,Diesel,avoid,5,T5 II,2009,2015
VW,CATA,3.0L V6 TDI,Diesel,avoid,5,Touareg II,2010,2012
VW,CAVA,1.4L TSI,Benzin,avoid,5,Tiguan I; Tiguan I-FL; Sharan II,2008,2016
VW,CAVD,1.4L TSI Twincharger,Benzin,avoid,6,Golf VI; Touran I; Scirocco III; Eos I; Eos I-FL,2008,2015
VW,CAVE,1.4L TSI,Benzin,avoid,9,Polo V (6R),2010,2014
VW,CAWA,2.0L TFSI,Benzin,avoid,5,Tiguan I,2008,2011
VW,CAWB,2.0L TSI,Benzin,avoid,5,Scirocco III,2008,2014
VW,CAXA,1.4L TSI,Benzin,avoid,5,Golf V; Golf VI; Touran I; Passat B7; Scirocco III,2007,2015
VW,CAYB,1.6L TDI,Diesel,avoid,7,Polo V (6R); Touran I,2009,2014
VW,CAYC,1.6L TDI,Diesel,avoid,12,Golf VI; Touran I; Passat B7,2009,2015
VW,CBBB,2.0L TDI CR,Diesel,avoid,5,Golf VI; Scirocco III; Tiguan I-FL,2008,2016
VW,CBDB,2.0L TDI CR,Diesel,avoid,5,Scirocco III,2008,2014
VW,CBWA,5.0L V10 TDI R50,Diesel,avoid,5,Touareg I-FL,2007,2010
VW,CBZB,1.2L TSI,Benzin,avoid,9,Golf VI; Touran I; Beetle II,2009,2016
VW,CBZC,1.2L TSI,Benzin,avoid,5,Polo V (6R),2010,2014
VW,CCTA,2.0L TSI,Benzin,avoid,8,Passat B7; Passat CC I,2008,2014
VW,CCZA,2.0L TFSI,Benzin,avoid,5,Beetle II; Sharan II,2010,2015
VW,CCZB,2.0L TFSI,Benzin,avoid,6,Golf VI; Scirocco III; Passat B7; Eos I; Eos I-FL,2008,2017
VW,CDAA,1.8L TFSI,Benzin,avoid,9,Passat B7,2010,2014
VW,CFCA,2.0L BiTDI,Diesel,avoid,5,T5 II,2011,2015
VW,CFPA,2.0L TSI,Benzin,avoid,5,Amarok I,2010,2016
VW,CGGA,1.4L 16V,Benzin,avoid,5,Golf VI,2008,2012
VW,CGPA,1.2L MPI,Benzin,avoid,5,Polo V (6R); Fox I,2008,2014
VW,CJZA,1.2L TSI,Benzin,avoid,5,Golf VII,2012,2017
VW,CRBC,2.0L TDI,Diesel,avoid,8,Golf VII; Golf VII-FL,2012,2020
VW,CRCA,3.0L TDI V6,Diesel,avoid,5,Touareg II,2010,2018
VW,CUPA,2.0L TDI BiTurbo,Diesel,avoid,5,Tiguan II; Tiguan II-FL; Passat B8,2014,2024
VW,CXEB,2.0L BiTDI,Diesel,avoid,5,T6 I,2015,2018
VW,AAA,2.8L VR6,Benzin,neutral,5,Sharan I,1995,2000
VW,ADY,2.0L 8V,Benzin,neutral,5,Sharan I,1995,2000
VW,AEH,1.6L MPI,Benzin,neutral,7,Golf IV; Bora I,1997,2006
VW,AFN,1.9L TDI,Diesel,neutral,5,Sharan I,1996,2000
VW,AGL,2.5L TDI,Diesel,neutral,5,LT II,1996,2006
VW,AGN,1.8L 20V,Benzin,neutral,6,Golf IV; Bora I,1997,2006
VW,AGP,1.9L SDI,Diesel,neutral,5,Golf IV,1997,2006
VW,AGR,1.9L TDI,Diesel,neutral,8,Golf IV; Bora I,1997,2006
VW,AGU,1.8L Turbo,Benzin,neutral,5,Golf IV; Bora I; Beetle I,1997,2005
VW,AGX,2.3L,Benzin,neutral,5,LT II,1996,2006
VW,AHD,2.8L TDI,Diesel,neutral,5,LT II,2002,2006
VW,AHF,1.9L TDI,Diesel,neutral,5,Golf IV; Bora I,1997,2001
VW,AHU,1.9L TDI,Diesel,neutral,5,Sharan I,1995,2000
VW,AJH,1.8L 20V Turbo,Benzin,neutral,5,Sharan I,1997,2004
VW,AJM,1.9L TDI PD,Diesel,neutral,5,Golf IV; Bora I,1998,2006
VW,AJS,5.0L V10 TDI,Diesel,neutral,5,Phaeton I,2003,2010
VW,ALH,1.9L TDI,Diesel,neutral,5,Beetle I,1998,2004
VW,ALZ,1.6L 8V,Benzin,neutral,5,Passat B5-GP,2000,2005
VW,AMF,1.4L TDI,Diesel,neutral,7,Polo IV (9N); Polo IV (9N3),2001,2009
VW,AMX,2.8L V6 30V,Benzin,neutral,5,Passat B5-GP,2000,2005
VW,APK,2.0L MPI,Benzin,neutral,7,Golf IV; Bora I; Beetle I; Beetle I-FL,1998,2010
VW,APP310,Elektrisch,Elektro,neutral,8,ID.3 I; ID.4 I; ID.5 I; ID.7 I; ID.Buzz I,2020,2026
VW,APP550,Elektrisch GTX,Elektro,neutral,5,ID.3 I-FL; ID.Buzz I,2023,2026
VW,APP550-DM,0.0L Elektro Dual,Elektro,neutral,5,ID.4 I; ID.5 I; ID.Buzz I,2021,2026
VW,AQN,2.3L VR5,Benzin,neutral,5,Beetle I,1998,2005
VW,ARL,1.9L TDI PD,Diesel,neutral,6,Golf IV,2001,2003
VW,ASY,1.9L SDI,Diesel,neutral,5,Polo IV (9N),2001,2005
VW,ATD,1.9L TDI PD,Diesel,neutral,7,Golf IV; Bora I; Beetle I,2000,2006
VW,AUD,1.4L,Benzin,neutral,5,Lupo I,1999,2005
VW,AUY,1.9L TDI PD,Diesel,neutral,5,Sharan I,2000,2004
